TC_mean,TH1_mean,IL6_mean,IL12_mean,IFNG_mean,Ag_mean,IGG_mean,LEP_mean
580.8769841269841,822.8611111111111,233.64426877470356,41048.62055335968,97307.9881422925,63.37698412698413,415.984126984127,287.87698412698415
580.9166666666666,67.59126984126983,114.91304347826087,36902.802371541504,7002.675889328063,32.15873015873016,854.2103174603175,292.3412698412698
564.3769841269841,481.1031746031746,0.0,28594.9604743083,90958.93675889328,1484.2420634920634,3797.3055555555557,289.44444444444446
680.765873015873,3235.0555555555557,1410.0592885375495,57642.22529644269,325519.4466403162,53.18650793650794,6915.638888888889,261.4087301587302
693.4126984126984,2482.7698412698414,1006.5454545454545,39198.52173913043,230093.04743083005,33.25,5112.4484126984125,264.9007936507937
563.2896825396825,8.535714285714286,4.711462450592886,5844.272727272727,82.00395256916995,2.3095238095238093,434.48015873015873,296.96031746031747
564.3333333333334,1656.3373015873017,0.0,40434.93675889328,210215.2490118577,11.825396825396826,2462.6507936507937,299.8809523809524
614.9285714285714,3265.6111111111113,399.57312252964425,90515.20553359683,395813.30830039526,37.432539682539684,2096.1626984126983,284.6111111111111
564.6904761904761,492.234126984127,0.0,16203.221343873518,73975.33992094862,24.103174603174605,64.28968253968254,298.12698412698415
579.4325396825396,155.84126984126985,851.6482213438735,9320.197628458498,22095.07114624506,58.59126984126984,953.7063492063492,279.11507936507934
651.1111111111111,675.1190476190476,708.6719367588933,17266.304347826088,64406.47826086957,9.452380952380953,2261.8492063492063,279.41269841269843
586.8571428571429,4282.523809523809,335.7154150197629,85107.44664031621,475032.79841897235,24.523809523809526,4643.027777777777,286.5436507936508
572.4087301587301,1781.404761904762,602.0158102766799,39664.81422924901,226627.4901185771,22.53968253968254,3649.5079365079364,282.9484126984127
756.1111111111111,2583.3373015873017,1399.1146245059288,38666.656126482216,251725.30039525693,41.551587301587304,494.6746031746032,258.7142857142857
570.765873015873,2344.531746031746,169.9683794466403,55341.01581027668,275857.62845849805,43.595238095238095,3656.0714285714284,294.468253968254
627.0992063492064,3328.0714285714284,819.4584980237154,66053.28853754941,386283.54545454547,232.53968253968253,1581.654761904762,281.1666666666667
592.6626984126984,329.66269841269843,232.43478260869566,15453.95256916996,52200.608695652176,17.634920634920636,1789.888888888889,293.1587301587302
579.9404761904761,533.9206349206349,600.9169960474309,23407.14229249012,55160.36363636364,22.607142857142858,1734.702380952381,278.23809523809524
582.7301587301587,2495.3373015873017,199.1304347826087,53339.312252964424,271534.86166007904,22.392857142857142,2196.777777777778,291.9761904761905
574.6190476190476,420.0515873015873,307.52569169960475,40889.50592885375,99499.70355731226,144.20238095238096,4010.3809523809523,276.9563492063492
691.0912698412699,1461.9007936507937,1427.110671936759,35460.608695652176,190170.2252964427,20.015873015873016,1147.4880952380952,263.25396825396825
762.8968253968254,911.1547619047619,1618.411067193676,15989.268774703558,82410.98418972333,61.107142857142854,1035.6150793650793,252.42460317460316
571.4920634920635,11.30952380952381,625.3359683794466,25622.403162055336,1968.1501976284585,394.6547619047619,2.0277777777777777,277.26190476190476
573.2579365079365,2361.722222222222,107.03952569169961,111588.53359683795,378012.6166007905,36.75396825396825,2096.9325396825398,295.13492063492066
560.2063492063492,13.781746031746032,528.1660079051384,12601.450592885376,1919.6561264822135,1367.138888888889,0.2896825396825397,271.63492063492066
596.468253968254,623.1825396825396,1085.596837944664,55558.90909090909,117621.91699604742,3176.4126984126983,169.45238095238096,258.8253968253968
566.4603174603175,828.1904761904761,39.13833992094862,18291.557312252964,88347.09486166008,12.035714285714286,758.8253968253969,294.80555555555554
574.2063492063492,157.65873015873015,380.72332015810275,26205.95256916996,51436.624505928856,1267.9761904761904,118.43253968253968,271.2738095238095
558.1904761904761,1233.8492063492063,0.0,39534.328063241104,156324.52964426877,16.333333333333332,636.3174603174604,300.1190476190476
745.936507936508,2935.6468253968255,1776.1541501976285,46053.69960474308,283351.22134387353,65.64682539682539,5190.496031746032,248.74603174603175
621.7142857142857,2947.0833333333335,1034.4347826086957,43483.83003952569,269826.41897233203,31.96825396825397,3003.686507936508,264.3253968253968
561.0674603174604,809.813492063492,0.0,27828.588932806324,96570.25296442688,10.428571428571429,1234.138888888889,300.6468253968254
675.3095238095239,806.9761904761905,1575.8577075098815,12965.644268774704,70730.04743083003,27.686507936507937,937.547619047619,251.77380952380952
598.9880952380952,411.4325396825397,1275.802371541502,43208.14624505929,71958.62450592885,970.7857142857143,2497.1626984126983,261.07142857142856
557.5039682539683,1389.5714285714287,0.0,41938.67984189723,189952.41106719367,8.305555555555555,1326.0873015873017,299.4007936507937
559.7103174603175,17.134920634920636,89.70750988142292,10847.90909090909,2711.3320158102765,244.18253968253967,298.8968253968254,293.20238095238096
584.8412698412699,1702.5,254.9920948616601,34167.324110671936,176950.00790513834,28.61111111111111,862.5119047619048,288.0515873015873
571.3095238095239,2766.0198412698414,187.08300395256916,93778.47035573123,384171.97628458496,38.523809523809526,3764.0753968253966,289.8492063492063
574.3531746031746,502.57142857142856,56.33596837944664,15156.778656126482,50392.27272727273,17.58730158730159,1837.6150793650793,295.58730158730157
559.9087301587301,1861.861111111111,0.0,59893.913043478264,253408.9486166008,22.96031746031746,3502.7023809523807,297.26190476190476
560.9285714285714,2064.8611111111113,0.0,42310.166007905136,253792.023715415,12.932539682539682,661.8571428571429,297.9166666666667
563.0357142857143,590.9325396825396,0.0,43648.28458498024,121274.6837944664,15.678571428571429,4568.091269841269,295.49603174603175
559.031746031746,241.23015873015873,573.1067193675889,33957.660079051384,41845.770750988144,140.38492063492063,180.75,276.8015873015873
607.1309523809524,2104.6428571428573,382.5494071146245,34772.691699604744,198629.54940711462,28.66269841269841,1877.0198412698412,287.82936507936506
584.2698412698413,705.0753968253969,118.18181818181819,29165.782608695652,101476.70750988142,63.654761904761905,3110.9166666666665,295.7420634920635
572.9087301587301,3120.2420634920636,39.41897233201581,56012.73122529644,339719.2490118577,17.92063492063492,2744.8492063492063,296.8015873015873
562.5873015873016,937.2261904761905,0.0,48550.98814229249,128455.73913043478,48.19047619047619,632.1904761904761,299.27777777777777
708.5714285714286,340.3412698412698,1695.893280632411,20540.573122529644,36040.58893280633,48.01587301587302,1243.9007936507937,255.23015873015873
687.813492063492,3930.559523809524,1444.2569169960475,63186.79051383399,393150.9841897233,36.892857142857146,3930.746031746032,254.46031746031747
646.7698412698413,876.8253968253969,1441.4426877470355,16659.18181818182,84889.54940711462,25.650793650793652,0.0,259.6825396825397
582.6150793650794,45.34126984126984,1456.3794466403162,4202.549407114625,4661.525691699605,25.98015873015873,580.297619047619,259.2420634920635
562.9007936507936,2000.888888888889,0.0,36195.687747035576,196021.48221343872,30.226190476190474,3559.595238095238,294.6309523809524
585.6785714285714,45.57142857142857,1587.3399209486165,7805.375494071146,5660.529644268775,44.51190476190476,174.1706349206349,253.4047619047619
559.7777777777778,2438.9603174603176,0.0,74910.55335968379,342208.22924901184,47.861111111111114,3308.9285714285716,299.17857142857144
565.1230158730159,895.1626984126984,6.1857707509881426,16932.003952569168,111142.22924901186,19.86111111111111,267.28968253968253,294.25396825396825
589.7738095238095,795.5238095238095,349.7509881422925,20977.695652173912,112321.87351778656,18.797619047619047,3575.2063492063494,280.968253968254
568.5595238095239,1934.952380952381,0.0,28659.91304347826,198257.1976284585,61.8531746031746,1825.5079365079366,291.7936507936508
679.8492063492064,73.73015873015873,1485.6245059288538,16915.624505928852,9576.173913043478,42.01984126984127,41.3531746031746,264.1388888888889
650.6269841269841,2013.3214285714287,1260.501976284585,39771.324110671936,197789.28063241107,47.73015873015873,5032.103174603175,261.62698412698415
563.3730158730159,5.190476190476191,0.0,2123.221343873518,69.23320158102767,15.952380952380953,0.0,303.95238095238096
559.6984126984127,982.6944444444445,9.644268774703557,35039.913043478264,122230.55335968379,10.123015873015873,1224.654761904762,298.25
612.7579365079365,2557.718253968254,292.8695652173913,39602.007905138336,269178.00790513837,37.51984126984127,1081.936507936508,289.81349206349205
662.25,1016.6785714285714,1688.9565217391305,19873.193675889328,90150.32411067194,51.38492063492063,807.6468253968254,253.6904761904762
585.436507936508,50.432539682539684,267.02766798418975,11182.05533596838,4469.660079051383,58.861111111111114,423.5912698412698,288.3531746031746
559.8730158730159,59.63492063492063,24.359683794466402,30041.14229249012,7934.703557312253,1936.5555555555557,105.12698412698413,287.70238095238096
563.797619047619,1278.2896825396826,0.0,54395.83003952569,197968.3399209486,19.28968253968254,1765.5992063492063,299.31349206349205
559.5793650793651,1520.3412698412699,4.612648221343873,31366.853754940712,162018.8023715415,20.66269841269841,237.9206349206349,299.02777777777777
739.6706349206349,1737.7301587301588,1170.608695652174,25153.482213438736,173702.21739130435,15.277777777777779,2049.3928571428573,262.55555555555554
562.3769841269841,563.8650793650794,1.4466403162055337,27234.07114624506,88509.75494071146,26.46825396825397,446.83730158730157,300.31349206349205
582.2103174603175,502.56349206349205,724.9130434782609,16576.482213438736,49651.94861660079,41.23015873015873,752.3571428571429,271.8253968253968
566.3373015873016,11.218253968253968,16.984189723320156,12925.276679841898,578.3833992094861,36.45634920634921,0.0,309.6190476190476
619.702380952381,734.234126984127,1117.407114624506,32042.537549407116,113320.60079051384,684.4126984126984,592.436507936508,258.00396825396825
700.6587301587301,1277.1626984126983,1273.9683794466403,27982.916996047432,124069.57707509882,40.38492063492063,1885.2103174603174,263.281746031746
576.6666666666666,178.6031746031746,339.19367588932806,13698.537549407114,19238.782608695652,30.392857142857142,257.55555555555554,286.5674603174603
652.8809523809524,526.3492063492064,1076.8260869565217,23519.245059288536,63074.79446640316,19.964285714285715,3603.8373015873017,266.0357142857143
588.1468253968254,602.7222222222222,235.49407114624506,15744.411067193676,62903.13043478261,15.496031746031745,1075.9761904761904,291.92857142857144
657.6031746031746,1466.654761904762,763.8932806324111,28262.067193675888,162334.13438735178,30.043650793650794,126.67460317460318,277.9484126984127
694.0238095238095,1958.1587301587301,1245.0158102766798,35572.19367588933,182840.4347826087,91.13888888888889,1802.3373015873017,259.5436507936508
665.1269841269841,949.0674603174604,1184.3675889328063,28950.95256916996,93659.07509881422,60.857142857142854,318.30555555555554,259.87301587301585
560.8849206349206,1139.5873015873017,0.0,33980.071146245056,142005.79841897232,44.62698412698413,1566.4880952380952,297.8333333333333
742.4126984126984,2092.9563492063494,1525.7549407114625,32499.446640316204,199003.67193675888,33.78968253968254,2311.6388888888887,254.38095238095238
574.8214285714286,41.28968253968254,1223.0316205533597,15245.675889328064,5793.332015810277,61.74603174603175,64.57936507936508,258.5436507936508
642.2619047619048,2177.1944444444443,1067.3715415019763,39047.67984189723,212111.30830039526,54.12698412698413,784.2738095238095,266.01984126984127
561.3253968253969,237.71031746031747,15.308300395256918,23299.91304347826,36860.77865612648,960.1587301587301,928.1269841269841,289.64285714285717
583.6904761904761,2682.714285714286,122.6205533596838,39291.50592885375,265067.7154150198,31.793650793650794,1412.861111111111,288.69444444444446
556.7539682539683,2847.3333333333335,0.0,91769.07509881422,413746.9881422925,28.563492063492063,4820.916666666667,300.1468253968254
564.015873015873,86.88095238095238,72.03162055335969,13679.193675889328,9966.221343873518,33.46825396825397,678.2301587301587,294.8492063492063
626.797619047619,1678.9484126984128,675.897233201581,25937.300395256916,176306.2371541502,17.738095238095237,2762.09126984127,271.37301587301585
573.1230158730159,2587.8690476190477,159.49802371541503,57186.264822134384,309858.9802371542,27.325396825396826,2157.0396825396824,287.8690476190476
568.3095238095239,11.297619047619047,758.8932806324111,5119.833992094862,1414.1620553359685,22.884920634920636,1089.0,274.8611111111111
664.5436507936508,1974.579365079365,795.8893280632411,36830.470355731224,192031.89723320157,27.1984126984127,1928.5396825396826,276.3452380952381
586.8571428571429,2930.6666666666665,352.24110671936756,99965.1699604743,371501.0632411067,36.035714285714285,4351.4484126984125,292.19444444444446
658.1547619047619,3311.4126984126983,1567.5375494071145,52009.197628458496,321124.442687747,54.833333333333336,4436.043650793651,256.0595238095238
560.3730158730159,23.071428571428573,0.0,11249.359683794466,2840.3517786561265,5.73015873015873,1166.0873015873017,299.468253968254
555.9404761904761,1748.3214285714287,0.0,60664.213438735176,229133.18577075098,224.78968253968253,1205.7936507936508,298.83730158730157
615.515873015873,75.37698412698413,1043.7549407114625,15113.786561264822,16058.387351778656,47.666666666666664,107.17460317460318,280.8333333333333
692.6468253968254,1923.436507936508,1535.806324110672,26309.8418972332,181461.8023715415,55.257936507936506,1676.2698412698412,256.70238095238096
725.5039682539683,1654.079365079365,1288.5256916996047,43920.8418972332,160787.36363636365,31.996031746031747,3742.8928571428573,261.10714285714283
617.0079365079365,1993.9880952380952,632.8181818181819,41322.77470355731,202957.87747035574,31.6984126984127,2514.6785714285716,279.8412698412698
584.0833333333334,49.70634920634921,648.501976284585,28435.256916996048,10288.458498023716,43.20634920634921,239.54365079365078,277.515873015873
603.6944444444445,487.14285714285717,1258.1541501976285,10940.683794466404,45801.06719367589,39.40873015873016,352.63492063492066,263.6587301587302
633.8928571428571,1304.031746031746,624.3873517786561,24256.99209486166,125808.1462450593,15.376984126984127,1044.2777777777778,274.95238095238096
704.6269841269841,2099.563492063492,1669.9644268774703,40060.581027667984,199057.43083003952,44.34920634920635,3722.9801587301586,250.70634920634922
562.7619047619048,1125.702380952381,0.0,25075.272727272728,131257.18972332016,43.404761904761905,440.515873015873,294.7261904761905
585.6785714285714,1217.2301587301588,917.0197628458498,23373.06324110672,110276.71146245059,16.984126984126984,3418.2579365079364,275.9563492063492
564.0238095238095,1342.920634920635,0.0,36931.466403162056,166659.6600790514,56.37698412698413,0.0,300.04761904761904
568.297619047619,32.773809523809526,967.0158102766799,13835.517786561264,4488.154150197628,113.80952380952381,0.0,260.9761904761905
708.531746031746,1254.1785714285713,1653.4347826086957,14356.371541501976,108011.74308300395,22.734126984126984,1113.357142857143,253.99603174603175
571.6825396825396,1492.1984126984128,170.25296442687747,30796.288537549408,166994.64822134387,21.66269841269841,1725.7222222222222,293.3888888888889
564.0873015873016,1937.6190476190477,20.23715415019763,56637.91699604743,269628.7509881423,288.8611111111111,69.63095238095238,294.07936507936506
658.7896825396825,1279.611111111111,1514.6561264822135,23772.956521739132,115253.62845849802,36.464285714285715,883.6349206349206,254.86111111111111
559.2579365079365,175.95238095238096,1093.596837944664,16444.418972332016,26974.88932806324,288.72222222222223,71.4047619047619,262.1904761904762
655.6547619047619,199.95238095238096,624.2924901185771,9564.857707509882,19156.675889328064,28.52777777777778,3202.9761904761904,277.734126984127
596.1507936507936,2023.8492063492063,665.8102766798419,46925.20948616601,252589.34782608695,20.476190476190474,3648.7698412698414,280.7857142857143
561.2261904761905,1270.8373015873017,0.0,49568.3162055336,211093.3438735178,14.408730158730158,2657.1825396825398,301.3968253968254
648.0912698412699,4512.547619047619,1361.604743083004,81795.13438735178,465822.96442687744,35.035714285714285,14889.595238095239,264.5079365079365
603.9166666666666,514.4960317460317,1274.6837944664032,14055.640316205534,58509.93280632411,27.202380952380953,2481.464285714286,264.1666666666667
572.8095238095239,1722.218253968254,0.0,52891.04347826087,233770.57707509882,19.6984126984127,409.85714285714283,296.2063492063492
597.1746031746031,2445.15873015873,344.8379446640316,66379.51778656126,315120.9446640316,36.23809523809524,990.218253968254,288.8452380952381
561.234126984127,2990.2658730158732,0.0,139645.9209486166,448748.557312253,115.8452380952381,3546.1031746031745,294.14285714285717
715.8769841269841,2423.65873015873,1282.9169960474308,44895.82608695652,254059.72727272726,47.86904761904762,0.0,262.8253968253968
656.5039682539683,837.7380952380952,1109.5256916996047,26352.213438735176,75419.42292490118,36.57142857142857,3340.4126984126983,270.48809523809524
562.7301587301587,1854.2103174603174,0.0,35465.486166007904,217930.91304347827,44.904761904761905,475.0,297.43650793650795
632.7857142857143,2025.0833333333333,264.09486166007906,32349.96837944664,223988.56916996048,26.33730158730159,2540.9563492063494,286.86507936507934
615.4166666666666,1475.4007936507937,347.699604743083,25168.403162055336,132086.79051383398,16.365079365079364,4823.416666666667,288.8809523809524
563.5714285714286,11.468253968253968,0.0,9873.699604743084,2167.193675889328,1273.123015873016,2293.027777777778,275.0
634.968253968254,464.24603174603175,2121.0,11870.00395256917,42988.44664031621,49.81349206349206,2068.9285714285716,243.02380952380952
564.0198412698413,384.3095238095238,1.5375494071146245,17180.454545454544,58019.30434782609,10.416666666666666,390.718253968254,297.92063492063494
719.1428571428571,2464.0714285714284,1419.102766798419,41736.18577075099,230752.2490118577,81.81746031746032,3677.6349206349205,261.1587301587302
598.3492063492064,859.2936507936508,323.75889328063244,12635.185770750988,80992.37944664032,28.83730158730159,1752.857142857143,287.0833333333333
629.5238095238095,548.0674603174604,906.699604743083,14463.857707509882,51366.69565217391,14.551587301587302,511.92857142857144,270.36507936507934
566.047619047619,496.1825396825397,118.33201581027669,41055.213438735176,83220.80632411067,279.74603174603175,1158.5873015873017,287.515873015873
596.1785714285714,2059.718253968254,115.16205533596838,46799.91699604743,213813.75889328064,53.82936507936508,4323.869047619048,290.12698412698415
569.4563492063492,2662.0,0.0,57343.16205533597,320324.0395256917,69.17857142857143,0.0,303.62301587301585
755.6468253968254,1843.7896825396826,1532.909090909091,39752.181818181816,178916.6324110672,34.388888888888886,3454.1111111111113,251.49603174603175
558.0992063492064,321.00396825396825,1.4743083003952568,8551.98814229249,29393.588932806324,13.031746031746032,1405.3809523809523,297.56349206349205
570.4087301587301,13.031746031746032,576.0434782608696,11877.608695652174,797.1462450592885,4.853174603174603,0.0,283.83730158730157
562.186507936508,24.0,0.0,44223.05928853755,8466.596837944664,2418.3174603174602,1228.345238095238,272.1825396825397
572.6984126984127,44.30952380952381,1066.106719367589,6383.094861660079,4585.861660079051,35.845238095238095,722.984126984127,264.5357142857143
586.1428571428571,1224.5753968253969,205.16205533596838,26280.379446640316,141788.39920948618,27.94047619047619,1835.904761904762,288.7063492063492
607.3571428571429,3217.0079365079364,511.3320158102767,102691.53754940712,437846.1185770751,51.24603174603175,2625.746031746032,284.73015873015873
557.3333333333334,2560.6428571428573,0.0,98579.96442687747,392366.8932806324,63.17063492063492,6811.063492063492,297.57142857142856
592.7539682539683,668.6785714285714,841.8339920948616,20419.758893280632,74817.44268774704,27.099206349206348,0.0,268.1904761904762
562.1825396825396,4137.4484126984125,49.56521739130435,92619.9604743083,517931.59683794464,14.38888888888889,2355.2341269841268,298.3015873015873
561.6190476190476,20.591269841269842,0.0,17397.347826086956,2156.6403162055335,162.3452380952381,14.781746031746032,297.37698412698415
690.5674603174604,1313.2857142857142,1274.2766798418972,22501.18972332016,118757.46245059288,51.36507936507937,1248.904761904762,258.67063492063494
558.2460317460317,568.031746031746,1.4901185770750989,35384.77865612648,94271.26482213438,32.654761904761905,387.7936507936508,301.91269841269843
563.968253968254,149.13492063492063,0.0,17592.604743083004,16852.450592885376,50.976190476190474,239.59920634920636,303.5
569.3611111111111,2963.34126984127,0.0,124694.17786561266,475947.9723320158,45.32142857142857,3202.186507936508,297.5912698412698
710.5714285714286,4029.031746031746,1742.00395256917,72590.4743083004,424486.1581027668,56.70238095238095,7117.571428571428,248.1547619047619
565.4801587301587,631.0119047619048,30.47826086956522,11129.284584980238,60009.0790513834,7.658730158730159,2935.123015873016,294.015873015873
663.6547619047619,1604.5277777777778,956.4268774703557,23342.15019762846,151676.61264822134,24.44047619047619,4985.285714285715,273.2936507936508
564.7857142857143,1769.357142857143,0.0,56904.63241106719,238273.60869565216,53.388888888888886,1264.623015873016,300.94444444444446
564.6706349206349,3118.2658730158732,66.98814229249012,111283.51778656126,429636.185770751,34.32936507936508,8788.84126984127,293.69444444444446
597.3174603174604,861.6190476190476,481.92490118577075,13924.201581027668,84552.23320158102,23.253968253968253,0.0,281.62698412698415
638.3492063492064,1983.813492063492,1461.1146245059288,29884.332015810276,182663.79446640317,32.59920634920635,1500.142857142857,257.74603174603175
603.202380952381,1742.2539682539682,903.7588932806324,30698.806324110672,163063.9723320158,38.448412698412696,2341.6666666666665,273.3611111111111
598.1587301587301,4162.738095238095,203.19367588932806,90538.67588932806,474395.9881422925,36.32936507936508,1306.361111111111,287.8174603174603
600.3253968253969,713.6587301587301,488.4664031620553,9488.332015810276,57397.723320158104,12.996031746031745,2767.8849206349205,283.18650793650795
641.265873015873,63.817460317460316,857.9328063241106,5836.173913043478,11151.04743083004,31.765873015873016,3145.714285714286,270.17857142857144
623.6031746031746,1696.845238095238,692.2450592885375,35358.660079051384,204485.92490118576,24.63888888888889,4170.043650793651,280.8095238095238
567.1230158730159,12.777777777777779,891.6442687747035,22029.233201581028,2167.9683794466405,666.2222222222222,9.718253968253968,258.77777777777777
594.4007936507936,2764.6388888888887,217.8102766798419,48953.723320158104,288950.26877470355,26.63888888888889,1976.75,287.16269841269843
563.2777777777778,1603.888888888889,0.0,42804.498023715416,203416.0790513834,15.30952380952381,3025.595238095238,300.8015873015873
563.2420634920635,292.984126984127,12.707509881422926,31201.806324110672,46921.359683794464,914.1984126984127,70.15873015873017,291.63492063492066
584.6587301587301,607.7380952380952,242.68379446640316,12479.648221343874,55258.387351778656,8.416666666666666,419.11507936507934,291.21031746031747
753.5119047619048,2353.3571428571427,1497.106719367589,36066.561264822136,218282.00790513834,21.52777777777778,1233.5396825396826,255.765873015873
561.9563492063492,1491.1587301587301,0.0,70768.72727272728,257415.71936758893,729.9960317460317,2201.845238095238,294.3531746031746
761.6904761904761,2040.7579365079366,1509.707509881423,30368.553359683796,186908.69960474307,32.40873015873016,7262.226190476191,253.30555555555554
625.031746031746,1455.7222222222222,802.0118577075099,27469.332015810276,142136.5138339921,28.0,3596.718253968254,276.6507936507937
572.9126984126984,964.1626984126984,130.53754940711462,18996.05533596838,102216.81422924901,8.047619047619047,1561.936507936508,295.73809523809524
600.1150793650794,526.1349206349206,658.0434782608696,21252.276679841896,61288.72727272727,84.18650793650794,307.7857142857143,286.25396825396825
610.3055555555555,359.24603174603175,437.74308300395256,16980.822134387352,33221.656126482216,15.313492063492063,1583.2698412698412,285.7857142857143
580.7619047619048,15.702380952380953,783.4703557312253,9664.415019762846,1756.4861660079052,26.78968253968254,997.6825396825396,277.20238095238096
754.6666666666666,1639.579365079365,1516.9762845849802,23732.640316205532,156399.56126482214,44.29365079365079,677.8611111111111,255.0079365079365
607.015873015873,241.11904761904762,366.5612648221344,7918.735177865613,32553.608695652172,10.234126984126984,1296.4246031746031,286.0992063492063
574.7222222222222,208.3968253968254,718.7826086956521,10152.92885375494,20656.209486166008,21.857142857142858,1577.1309523809523,271.2738095238095
570.5238095238095,953.5793650793651,80.52173913043478,48034.9209486166,152929.39130434784,41.75396825396825,1795.611111111111,288.9761904761905
568.0714285714286,1532.8253968253969,37.691699604743086,46778.38339920949,196377.73913043478,19.0515873015873,2090.5753968253966,290.0238095238095
628.0873015873016,934.1428571428571,708.505928853755,34719.529644268776,119274.5138339921,19.182539682539684,1998.7619047619048,277.531746031746
690.0873015873016,1428.9166666666667,1712.5612648221345,21987.13438735178,127867.13833992094,56.59126984126984,3695.5714285714284,248.53968253968253
563.8690476190476,1877.7857142857142,13.146245059288537,46043.03162055336,218403.87351778656,28.174603174603174,3367.4563492063494,295.72222222222223
824.5595238095239,404.60714285714283,1799.1343873517787,11097.308300395256,38171.74703557312,35.24603174603175,1272.642857142857,247.83333333333334
632.952380952381,2161.1785714285716,1092.9762845849802,33680.79446640316,204119.01976284586,11.0,802.4404761904761,266.1031746031746
596.765873015873,1213.9126984126983,409.25691699604744,23627.980237154152,115338.3162055336,19.88095238095238,2672.559523809524,287.99603174603175
